week,date,plant_id,range,genotype,organ,rank,tiller,variable,value,flag,unit,days_after_planting,gdd_cumulative_F_8655
2,2026-07-15,7427-1,7427,,internode,2.0,,collar_height_cumulative_cm,10.0,,cm,44,1151.0
2,2026-07-15,7427-1,7427,,internode,2.0,,dia_sheath_mm,22.11,,mm,44,1151.0
2,2026-07-15,7427-1,7427,,internode,2.0,,dia_perp_mm,17.18,,mm,44,1151.0
2,2026-07-15,7427-1,7427,,internode,3.0,,collar_height_cumulative_cm,14.0,,cm,44,1151.0
2,2026-07-15,7427-1,7427,,internode,3.0,,dia_sheath_mm,21.11,,mm,44,1151.0
2,2026-07-15,7427-1,7427,,internode,3.0,,dia_perp_mm,16.08,,mm,44,1151.0
2,2026-07-15,7427-1,7427,,internode,4.0,,collar_height_cumulative_cm,16.5,,cm,44,1151.0
2,2026-07-15,7427-1,7427,,internode,4.0,,dia_sheath_mm,19.99,,mm,44,1151.0
2,2026-07-15,7427-1,7427,,internode,4.0,,dia_perp_mm,15.1,,mm,44,1151.0
2,2026-07-15,7427-1,7427,,internode,5.0,,collar_height_cumulative_cm,20.5,,cm,44,1151.0
2,2026-07-15,7427-1,7427,,internode,5.0,,dia_sheath_mm,17.64,,mm,44,1151.0
2,2026-07-15,7427-1,7427,,internode,5.0,,dia_perp_mm,14.65,,mm,44,1151.0
2,2026-07-15,7427-1,7427,,internode,6.0,,collar_height_cumulative_cm,23.0,,cm,44,1151.0
2,2026-07-15,7427-1,7427,,internode,6.0,,dia_sheath_mm,15.07,,mm,44,1151.0
2,2026-07-15,7427-1,7427,,internode,6.0,,dia_perp_mm,12.1,,mm,44,1151.0
2,2026-07-15,7427-2,7427,,internode,1.0,,collar_height_cumulative_cm,8.5,,cm,44,1151.0
2,2026-07-15,7427-2,7427,,internode,1.0,,dia_sheath_mm,21.93,,mm,44,1151.0
2,2026-07-15,7427-2,7427,,internode,1.0,,dia_perp_mm,17.23,,mm,44,1151.0
2,2026-07-15,7427-2,7427,,internode,2.0,,collar_height_cumulative_cm,12.5,,cm,44,1151.0
2,2026-07-15,7427-2,7427,,internode,2.0,,dia_sheath_mm,22.06,,mm,44,1151.0
2,2026-07-15,7427-2,7427,,internode,2.0,,dia_perp_mm,16.65,,mm,44,1151.0
2,2026-07-15,7427-2,7427,,internode,3.0,,collar_height_cumulative_cm,16.0,,cm,44,1151.0
2,2026-07-15,7427-2,7427,,internode,3.0,,dia_sheath_mm,21.58,,mm,44,1151.0
2,2026-07-15,7427-2,7427,,internode,3.0,,dia_perp_mm,15.85,,mm,44,1151.0
2,2026-07-15,7427-2,7427,,internode,4.0,,collar_height_cumulative_cm,21.0,,cm,44,1151.0
2,2026-07-15,7427-2,7427,,internode,4.0,,dia_sheath_mm,20.05,,mm,44,1151.0
2,2026-07-15,7427-2,7427,,internode,4.0,,dia_perp_mm,15.37,,mm,44,1151.0
2,2026-07-15,7427-2,7427,,internode,5.0,,collar_height_cumulative_cm,24.0,,cm,44,1151.0
2,2026-07-15,7427-2,7427,,internode,5.0,,dia_sheath_mm,17.66,,mm,44,1151.0
2,2026-07-15,7427-2,7427,,internode,5.0,,dia_perp_mm,13.82,,mm,44,1151.0
2,2026-07-15,7427-2,7427,,internode,6.0,,collar_height_cumulative_cm,26.5,,cm,44,1151.0
2,2026-07-15,7427-2,7427,,internode,6.0,,dia_sheath_mm,27.5,,mm,44,1151.0
2,2026-07-15,7427-2,7427,,internode,6.0,,dia_perp_mm,12.7,,mm,44,1151.0
2,2026-07-15,7427-3,7427,,internode,1.0,,collar_height_cumulative_cm,9.5,,cm,44,1151.0
2,2026-07-15,7427-3,7427,,internode,1.0,,dia_sheath_mm,16.94,,mm,44,1151.0
2,2026-07-15,7427-3,7427,,internode,1.0,,dia_perp_mm,15.88,,mm,44,1151.0
2,2026-07-15,7427-3,7427,,internode,2.0,,collar_height_cumulative_cm,13.0,,cm,44,1151.0
2,2026-07-15,7427-3,7427,,internode,2.0,,dia_sheath_mm,17.99,,mm,44,1151.0
2,2026-07-15,7427-3,7427,,internode,2.0,,dia_perp_mm,13.72,,mm,44,1151.0
2,2026-07-15,7427-3,7427,,internode,3.0,,collar_height_cumulative_cm,19.0,,cm,44,1151.0
2,2026-07-15,7427-3,7427,,internode,3.0,,dia_sheath_mm,16.03,,mm,44,1151.0
2,2026-07-15,7427-3,7427,,internode,3.0,,dia_perp_mm,12.9,,mm,44,1151.0
2,2026-07-15,7427-3,7427,,internode,4.0,,collar_height_cumulative_cm,22.0,,cm,44,1151.0
2,2026-07-15,7427-3,7427,,internode,4.0,,dia_sheath_mm,14.29,,mm,44,1151.0
2,2026-07-15,7427-3,7427,,internode,4.0,,dia_perp_mm,12.27,,mm,44,1151.0
2,2026-07-15,7427-3,7427,,internode,5.0,,collar_height_cumulative_cm,24.5,,cm,44,1151.0
2,2026-07-15,7427-3,7427,,internode,5.0,,dia_sheath_mm,13.62,,mm,44,1151.0
2,2026-07-15,7427-3,7427,,internode,5.0,,dia_perp_mm,10.12,,mm,44,1151.0
2,2026-07-15,7427-4,7427,,internode,1.0,,collar_height_cumulative_cm,8.5,,cm,44,1151.0
2,2026-07-15,7427-4,7427,,internode,1.0,,dia_sheath_mm,22.2,,mm,44,1151.0
2,2026-07-15,7427-4,7427,,internode,1.0,,dia_perp_mm,18.83,,mm,44,1151.0
2,2026-07-15,7427-4,7427,,internode,2.0,,collar_height_cumulative_cm,11.5,,cm,44,1151.0
2,2026-07-15,7427-4,7427,,internode,2.0,,dia_sheath_mm,20.99,,mm,44,1151.0
2,2026-07-15,7427-4,7427,,internode,2.0,,dia_perp_mm,17.87,,mm,44,1151.0
2,2026-07-15,7427-4,7427,,internode,3.0,,collar_height_cumulative_cm,15.5,,cm,44,1151.0
2,2026-07-15,7427-4,7427,,internode,3.0,,dia_sheath_mm,21.84,,mm,44,1151.0
2,2026-07-15,7427-4,7427,,internode,3.0,,dia_perp_mm,16.99,,mm,44,1151.0
2,2026-07-15,7427-4,7427,,internode,4.0,,collar_height_cumulative_cm,18.0,,cm,44,1151.0
2,2026-07-15,7427-4,7427,,internode,4.0,,dia_sheath_mm,20.42,,mm,44,1151.0
2,2026-07-15,7427-4,7427,,internode,4.0,,dia_perp_mm,16.1,,mm,44,1151.0
2,2026-07-15,7427-4,7427,,internode,5.0,,collar_height_cumulative_cm,21.5,,cm,44,1151.0
2,2026-07-15,7427-4,7427,,internode,5.0,,dia_sheath_mm,17.97,,mm,44,1151.0
2,2026-07-15,7427-4,7427,,internode,5.0,,dia_perp_mm,14.95,,mm,44,1151.0
2,2026-07-15,7427-4,7427,,internode,6.0,,collar_height_cumulative_cm,23.5,,cm,44,1151.0
2,2026-07-15,7427-4,7427,,internode,6.0,,dia_sheath_mm,15.82,,mm,44,1151.0
2,2026-07-15,7427-4,7427,,internode,6.0,,dia_perp_mm,12.73,,mm,44,1151.0
2,2026-07-15,7427-5,7427,,internode,1.0,,collar_height_cumulative_cm,8.0,,cm,44,1151.0
2,2026-07-15,7427-5,7427,,internode,1.0,,dia_sheath_mm,23.29,,mm,44,1151.0
2,2026-07-15,7427-5,7427,,internode,1.0,,dia_perp_mm,23.76,,mm,44,1151.0
2,2026-07-15,7427-5,7427,,internode,2.0,,collar_height_cumulative_cm,12.0,,cm,44,1151.0
2,2026-07-15,7427-5,7427,,internode,2.0,,dia_sheath_mm,23.57,,mm,44,1151.0
2,2026-07-15,7427-5,7427,,internode,2.0,,dia_perp_mm,18.31,,mm,44,1151.0
2,2026-07-15,7427-5,7427,,internode,3.0,,collar_height_cumulative_cm,16.0,,cm,44,1151.0
2,2026-07-15,7427-5,7427,,internode,3.0,,dia_sheath_mm,21.53,,mm,44,1151.0
2,2026-07-15,7427-5,7427,,internode,3.0,,dia_perp_mm,16.9,,mm,44,1151.0
2,2026-07-15,7427-5,7427,,internode,4.0,,collar_height_cumulative_cm,19.5,,cm,44,1151.0
2,2026-07-15,7427-5,7427,,internode,4.0,,dia_sheath_mm,19.42,,mm,44,1151.0
2,2026-07-15,7427-5,7427,,internode,4.0,,dia_perp_mm,16.15,,mm,44,1151.0
2,2026-07-15,7427-5,7427,,internode,5.0,,collar_height_cumulative_cm,23.5,,cm,44,1151.0
2,2026-07-15,7427-5,7427,,internode,5.0,,dia_sheath_mm,18.73,,mm,44,1151.0
2,2026-07-15,7427-5,7427,,internode,5.0,,dia_perp_mm,14.02,,mm,44,1151.0
2,2026-07-15,7427-5,7427,,internode,6.0,,collar_height_cumulative_cm,26.0,,cm,44,1151.0
2,2026-07-15,7427-5,7427,,internode,6.0,,dia_sheath_mm,21.56,,mm,44,1151.0
2,2026-07-15,7427-5,7427,,internode,6.0,,dia_perp_mm,14.87,,mm,44,1151.0
2,2026-07-15,7427-5,7427,,internode,7.0,,collar_height_cumulative_cm,27.0,,cm,44,1151.0
2,2026-07-15,7527-1,7527,,internode,1.0,,collar_height_cumulative_cm,8.0,,cm,44,1151.0
2,2026-07-15,7527-1,7527,,internode,1.0,,dia_sheath_mm,27.55,,mm,44,1151.0
2,2026-07-15,7527-1,7527,,internode,1.0,,dia_perp_mm,14.43,,mm,44,1151.0
2,2026-07-15,7527-1,7527,,internode,2.0,,collar_height_cumulative_cm,9.5,,cm,44,1151.0
2,2026-07-15,7527-1,7527,,internode,2.0,,dia_sheath_mm,25.24,,mm,44,1151.0
2,2026-07-15,7527-1,7527,,internode,2.0,,dia_perp_mm,13.06,,mm,44,1151.0
2,2026-07-15,7527-1,7527,,internode,3.0,,collar_height_cumulative_cm,11.0,,cm,44,1151.0
2,2026-07-15,7527-1,7527,,internode,3.0,,dia_sheath_mm,21.81,,mm,44,1151.0
2,2026-07-15,7527-1,7527,,internode,3.0,,dia_perp_mm,12.73,,mm,44,1151.0
2,2026-07-15,7527-1,7527,,internode,4.0,,collar_height_cumulative_cm,14.0,,cm,44,1151.0
2,2026-07-15,7527-1,7527,,internode,4.0,,dia_sheath_mm,20.18,,mm,44,1151.0
2,2026-07-15,7527-1,7527,,internode,4.0,,dia_perp_mm,11.75,,mm,44,1151.0
2,2026-07-15,7527-1,7527,,internode,5.0,,collar_height_cumulative_cm,16.0,,cm,44,1151.0
2,2026-07-15,7527-1,7527,,internode,5.0,,dia_sheath_mm,17.6,,mm,44,1151.0
2,2026-07-15,7527-1,7527,,internode,5.0,,dia_perp_mm,10.32,,mm,44,1151.0
2,2026-07-15,7527-1,7527,,internode,6.0,,collar_height_cumulative_cm,20.0,,cm,44,1151.0
2,2026-07-15,7527-1,7527,,internode,6.0,,dia_sheath_mm,15.5,,mm,44,1151.0
2,2026-07-15,7527-1,7527,,internode,6.0,,dia_perp_mm,8.84,,mm,44,1151.0
2,2026-07-15,7527-2,7527,,internode,1.0,,collar_height_cumulative_cm,7.0,,cm,44,1151.0
2,2026-07-15,7527-2,7527,,internode,1.0,,dia_sheath_mm,23.62,,mm,44,1151.0
2,2026-07-15,7527-2,7527,,internode,1.0,,dia_perp_mm,15.54,,mm,44,1151.0
2,2026-07-15,7527-2,7527,,internode,2.0,,collar_height_cumulative_cm,8.5,,cm,44,1151.0
2,2026-07-15,7527-2,7527,,internode,2.0,,dia_sheath_mm,24.55,,mm,44,1151.0
2,2026-07-15,7527-2,7527,,internode,2.0,,dia_perp_mm,15.08,,mm,44,1151.0
2,2026-07-15,7527-2,7527,,internode,3.0,,collar_height_cumulative_cm,10.0,,cm,44,1151.0
2,2026-07-15,7527-2,7527,,internode,3.0,,dia_sheath_mm,23.81,,mm,44,1151.0
2,2026-07-15,7527-2,7527,,internode,3.0,,dia_perp_mm,13.24,,mm,44,1151.0
2,2026-07-15,7527-2,7527,,internode,4.0,,collar_height_cumulative_cm,12.0,,cm,44,1151.0
2,2026-07-15,7527-2,7527,,internode,4.0,,dia_sheath_mm,22.23,,mm,44,1151.0
2,2026-07-15,7527-2,7527,,internode,4.0,,dia_perp_mm,13.0,,mm,44,1151.0
2,2026-07-15,7527-2,7527,,internode,5.0,,collar_height_cumulative_cm,16.0,,cm,44,1151.0
2,2026-07-15,7527-2,7527,,internode,5.0,,dia_sheath_mm,20.42,,mm,44,1151.0
2,2026-07-15,7527-2,7527,,internode,5.0,,dia_perp_mm,12.46,,mm,44,1151.0
2,2026-07-15,7527-2,7527,,internode,6.0,,collar_height_cumulative_cm,18.0,,cm,44,1151.0
2,2026-07-15,7527-2,7527,,internode,6.0,,dia_sheath_mm,17.76,,mm,44,1151.0
2,2026-07-15,7527-2,7527,,internode,6.0,,dia_perp_mm,11.31,,mm,44,1151.0
2,2026-07-15,7527-2,7527,,internode,7.0,,collar_height_cumulative_cm,20.5,,cm,44,1151.0
2,2026-07-15,7527-2,7527,,internode,7.0,,dia_sheath_mm,17.89,,mm,44,1151.0
2,2026-07-15,7527-2,7527,,internode,7.0,,dia_perp_mm,10.19,,mm,44,1151.0
2,2026-07-15,7527-3,7527,,internode,1.0,,collar_height_cumulative_cm,7.0,,cm,44,1151.0
2,2026-07-15,7527-3,7527,,internode,1.0,,dia_sheath_mm,32.8,,mm,44,1151.0
2,2026-07-15,7527-3,7527,,internode,1.0,,dia_perp_mm,21.56,,mm,44,1151.0
2,2026-07-15,7527-3,7527,,internode,2.0,,collar_height_cumulative_cm,8.0,,cm,44,1151.0
2,2026-07-15,7527-3,7527,,internode,2.0,,dia_sheath_mm,31.11,,mm,44,1151.0
2,2026-07-15,7527-3,7527,,internode,2.0,,dia_perp_mm,19.07,,mm,44,1151.0
2,2026-07-15,7527-3,7527,,internode,3.0,,collar_height_cumulative_cm,10.5,,cm,44,1151.0
2,2026-07-15,7527-3,7527,,internode,3.0,,dia_sheath_mm,31.77,,mm,44,1151.0
2,2026-07-15,7527-3,7527,,internode,3.0,,dia_perp_mm,18.33,,mm,44,1151.0
2,2026-07-15,7527-3,7527,,internode,4.0,,collar_height_cumulative_cm,12.5,,cm,44,1151.0
2,2026-07-15,7527-3,7527,,internode,4.0,,dia_sheath_mm,30.01,,mm,44,1151.0
2,2026-07-15,7527-3,7527,,internode,4.0,,dia_perp_mm,17.85,,mm,44,1151.0
2,2026-07-15,7527-3,7527,,internode,5.0,,collar_height_cumulative_cm,15.0,,cm,44,1151.0
2,2026-07-15,7527-3,7527,,internode,5.0,,dia_sheath_mm,27.13,,mm,44,1151.0
2,2026-07-15,7527-3,7527,,internode,5.0,,dia_perp_mm,16.35,,mm,44,1151.0
2,2026-07-15,7527-3,7527,,internode,6.0,,collar_height_cumulative_cm,18.5,,cm,44,1151.0
2,2026-07-15,7527-3,7527,,internode,6.0,,dia_sheath_mm,24.65,,mm,44,1151.0
2,2026-07-15,7527-3,7527,,internode,6.0,,dia_perp_mm,15.1,,mm,44,1151.0
2,2026-07-15,7527-3,7527,,internode,7.0,,collar_height_cumulative_cm,21.0,,cm,44,1151.0
2,2026-07-15,7527-3,7527,,internode,7.0,,dia_sheath_mm,22.61,,mm,44,1151.0
2,2026-07-15,7527-3,7527,,internode,7.0,,dia_perp_mm,14.04,,mm,44,1151.0
2,2026-07-15,7527-3,7527,,internode,8.0,,collar_height_cumulative_cm,23.5,,cm,44,1151.0
2,2026-07-15,7527-3,7527,,internode,8.0,,dia_sheath_mm,23.07,,mm,44,1151.0
2,2026-07-15,7527-3,7527,,internode,8.0,,dia_perp_mm,13.07,,mm,44,1151.0
2,2026-07-15,7527-4,7527,,internode,1.0,,collar_height_cumulative_cm,8.0,,cm,44,1151.0
2,2026-07-15,7527-4,7527,,internode,1.0,,dia_sheath_mm,25.79,,mm,44,1151.0
2,2026-07-15,7527-4,7527,,internode,1.0,,dia_perp_mm,18.42,,mm,44,1151.0
2,2026-07-15,7527-4,7527,,internode,2.0,,collar_height_cumulative_cm,10.0,,cm,44,1151.0
2,2026-07-15,7527-4,7527,,internode,2.0,,dia_sheath_mm,25.56,,mm,44,1151.0
2,2026-07-15,7527-4,7527,,internode,2.0,,dia_perp_mm,17.56,,mm,44,1151.0
2,2026-07-15,7527-4,7527,,internode,3.0,,collar_height_cumulative_cm,13.0,,cm,44,1151.0
2,2026-07-15,7527-4,7527,,internode,3.0,,dia_sheath_mm,25.95,,mm,44,1151.0
2,2026-07-15,7527-4,7527,,internode,3.0,,dia_perp_mm,16.42,,mm,44,1151.0
2,2026-07-15,7527-4,7527,,internode,4.0,,collar_height_cumulative_cm,16.0,,cm,44,1151.0
2,2026-07-15,7527-4,7527,,internode,4.0,,dia_sheath_mm,22.93,,mm,44,1151.0
2,2026-07-15,7527-4,7527,,internode,4.0,,dia_perp_mm,15.41,,mm,44,1151.0
2,2026-07-15,7527-4,7527,,internode,5.0,,collar_height_cumulative_cm,19.5,,cm,44,1151.0
2,2026-07-15,7527-4,7527,,internode,5.0,,dia_sheath_mm,22.05,,mm,44,1151.0
2,2026-07-15,7527-4,7527,,internode,5.0,,dia_perp_mm,14.26,,mm,44,1151.0
2,2026-07-15,7527-4,7527,,internode,6.0,,collar_height_cumulative_cm,22.5,,cm,44,1151.0
2,2026-07-15,7527-4,7527,,internode,6.0,,dia_sheath_mm,19.56,,mm,44,1151.0
2,2026-07-15,7527-4,7527,,internode,6.0,,dia_perp_mm,13.53,,mm,44,1151.0
2,2026-07-15,7527-4,7527,,internode,7.0,,collar_height_cumulative_cm,26.5,,cm,44,1151.0
2,2026-07-15,7527-4,7527,,internode,7.0,,dia_sheath_mm,18.76,,mm,44,1151.0
2,2026-07-15,7527-4,7527,,internode,7.0,,dia_perp_mm,10.05,,mm,44,1151.0
2,2026-07-15,7527-5,7527,,internode,1.0,,collar_height_cumulative_cm,10.0,,cm,44,1151.0
2,2026-07-15,7527-5,7527,,internode,1.0,,dia_sheath_mm,28.48,,mm,44,1151.0
2,2026-07-15,7527-5,7527,,internode,1.0,,dia_perp_mm,20.92,,mm,44,1151.0
2,2026-07-15,7527-5,7527,,internode,2.0,,collar_height_cumulative_cm,9.0,,cm,44,1151.0
2,2026-07-15,7527-5,7527,,internode,3.0,,dia_sheath_mm,26.14,,mm,44,1151.0
2,2026-07-15,7527-5,7527,,internode,3.0,,dia_perp_mm,18.42,,mm,44,1151.0
2,2026-07-15,7527-5,7527,,internode,4.0,,collar_height_cumulative_cm,14.0,,cm,44,1151.0
2,2026-07-15,7527-5,7527,,internode,4.0,,dia_sheath_mm,23.72,,mm,44,1151.0
2,2026-07-15,7527-5,7527,,internode,4.0,,dia_perp_mm,16.97,,mm,44,1151.0
2,2026-07-15,7527-5,7527,,internode,5.0,,collar_height_cumulative_cm,17.0,,cm,44,1151.0
2,2026-07-15,7527-5,7527,,internode,5.0,,dia_sheath_mm,21.17,,mm,44,1151.0
2,2026-07-15,7527-5,7527,,internode,5.0,,dia_perp_mm,15.81,,mm,44,1151.0
2,2026-07-15,7527-5,7527,,internode,6.0,,collar_height_cumulative_cm,19.0,,cm,44,1151.0
2,2026-07-15,7527-5,7527,,internode,6.0,,dia_sheath_mm,19.56,,mm,44,1151.0
2,2026-07-15,7527-5,7527,,internode,6.0,,dia_perp_mm,15.26,,mm,44,1151.0
2,2026-07-15,7527-5,7527,,internode,7.0,,collar_height_cumulative_cm,20.5,,cm,44,1151.0
2,2026-07-15,7527-5,7527,,internode,7.0,,dia_sheath_mm,21.91,,mm,44,1151.0
2,2026-07-15,7527-5,7527,,internode,7.0,,dia_perp_mm,10.86,,mm,44,1151.0
2,2026-07-15,7327-1,7327,,leaf,1.0,,length_cm,28.0,,cm,44,1151.0
2,2026-07-15,7327-1,7327,,leaf,1.0,,width_cm,20.2,,cm,44,1151.0
2,2026-07-15,7327-1,7327,,leaf,2.0,,length_cm,28.5,,cm,44,1151.0
2,2026-07-15,7327-1,7327,,leaf,2.0,,width_cm,2.63,,cm,44,1151.0
2,2026-07-15,7327-1,7327,,leaf,3.0,,length_cm,21.5,,cm,44,1151.0
2,2026-07-15,7327-1,7327,,leaf,3.0,,width_cm,3.1100000000000003,,cm,44,1151.0
2,2026-07-15,7327-1,7327,,leaf,4.0,,length_cm,26.5,,cm,44,1151.0
2,2026-07-15,7327-1,7327,,leaf,4.0,,width_cm,3.81,,cm,44,1151.0
2,2026-07-15,7327-1,7327,,leaf,5.0,,length_cm,56.5,,cm,44,1151.0
2,2026-07-15,7327-1,7327,,leaf,5.0,,width_cm,4.29,,cm,44,1151.0
2,2026-07-15,7327-1,7327,,leaf,6.0,,length_cm,56.5,,cm,44,1151.0
2,2026-07-15,7327-1,7327,,leaf,6.0,,width_cm,5.1899999999999995,,cm,44,1151.0
2,2026-07-15,7327-1,7327,,leaf,7.0,,length_cm,57.5,,cm,44,1151.0
2,2026-07-15,7327-1,7327,,leaf,7.0,,width_cm,6.05,,cm,44,1151.0
2,2026-07-15,7327-1,7327,,leaf,8.0,,length_cm,63.5,,cm,44,1151.0
2,2026-07-15,7327-1,7327,,leaf,8.0,,width_cm,7.359999999999999,,cm,44,1151.0
2,2026-07-15,7327-1,7327,,leaf,9.0,,length_cm,58.5,,cm,44,1151.0
2,2026-07-15,7327-1,7327,,leaf,9.0,,width_cm,7.909999999999999,,cm,44,1151.0
2,2026-07-15,7327-1,7327,,leaf,10.0,,length_cm,51.0,,cm,44,1151.0
2,2026-07-15,7327-1,7327,,leaf,10.0,,width_cm,8.2,,cm,44,1151.0
2,2026-07-15,7327-1,7327,,leaf,11.0,,length_cm,37.0,,cm,44,1151.0
2,2026-07-15,7327-1,7327,,leaf,11.0,,width_cm,8.8,,cm,44,1151.0
2,2026-07-15,7327-1,7327,,leaf,12.0,,length_cm,19.0,,cm,44,1151.0
2,2026-07-15,7327-1,7327,,leaf,12.0,,width_cm,7.74,,cm,44,1151.0
2,2026-07-15,7327-2,7327,,leaf,1.0,,length_cm,26.5,,cm,44,1151.0
2,2026-07-15,7327-2,7327,,leaf,1.0,,width_cm,2.56,,cm,44,1151.0
2,2026-07-15,7327-2,7327,,leaf,2.0,,length_cm,30.5,,cm,44,1151.0
2,2026-07-15,7327-2,7327,,leaf,2.0,,width_cm,3.07,,cm,44,1151.0
2,2026-07-15,7327-2,7327,,leaf,3.0,,length_cm,35.0,,cm,44,1151.0
2,2026-07-15,7327-2,7327,,leaf,3.0,,width_cm,3.9,,cm,44,1151.0
2,2026-07-15,7327-2,7327,,leaf,4.0,,length_cm,40.5,,cm,44,1151.0
2,2026-07-15,7327-2,7327,,leaf,4.0,,width_cm,4.07,,cm,44,1151.0
2,2026-07-15,7327-2,7327,,leaf,5.0,,length_cm,42.5,,cm,44,1151.0
2,2026-07-15,7327-2,7327,,leaf,5.0,,width_cm,4.55,,cm,44,1151.0
2,2026-07-15,7327-2,7327,,leaf,6.0,,length_cm,47.0,,cm,44,1151.0
2,2026-07-15,7327-2,7327,,leaf,6.0,,width_cm,5.14,,cm,44,1151.0
2,2026-07-15,7327-2,7327,,leaf,7.0,,length_cm,41.5,,cm,44,1151.0
2,2026-07-15,7327-2,7327,,leaf,7.0,,width_cm,5.62,,cm,44,1151.0
2,2026-07-15,7327-2,7327,,leaf,8.0,,length_cm,54.5,,cm,44,1151.0
2,2026-07-15,7327-2,7327,,leaf,8.0,,width_cm,6.459999999999999,,cm,44,1151.0
2,2026-07-15,7327-2,7327,,leaf,9.0,,length_cm,61.0,,cm,44,1151.0
2,2026-07-15,7327-2,7327,,leaf,9.0,,width_cm,7.74,,cm,44,1151.0
2,2026-07-15,7327-2,7327,,leaf,10.0,,length_cm,60.5,,cm,44,1151.0
2,2026-07-15,7327-2,7327,,leaf,10.0,,width_cm,8.24,,cm,44,1151.0
2,2026-07-15,7327-2,7327,,leaf,11.0,,length_cm,50.0,,cm,44,1151.0
2,2026-07-15,7327-2,7327,,leaf,11.0,,width_cm,6.959999999999999,,cm,44,1151.0
2,2026-07-15,7327-2,7327,,leaf,12.0,,length_cm,35.5,,cm,44,1151.0
2,2026-07-15,7327-2,7327,,leaf,13.0,,length_cm,19.0,,cm,44,1151.0
2,2026-07-15,7327-3,7327,,leaf,1.0,,length_cm,23.0,,cm,44,1151.0
2,2026-07-15,7327-3,7327,,leaf,1.0,,width_cm,19.0,,cm,44,1151.0
2,2026-07-15,7327-3,7327,,leaf,2.0,,length_cm,25.0,,cm,44,1151.0
2,2026-07-15,7327-3,7327,,leaf,2.0,,width_cm,24.0,,cm,44,1151.0
2,2026-07-15,7327-3,7327,,leaf,3.0,,length_cm,28.0,,cm,44,1151.0
2,2026-07-15,7327-3,7327,,leaf,3.0,,width_cm,3.06,,cm,44,1151.0
2,2026-07-15,7327-3,7327,,leaf,4.0,,length_cm,33.5,,cm,44,1151.0
2,2026-07-15,7327-3,7327,,leaf,4.0,,width_cm,3.3,,cm,44,1151.0
2,2026-07-15,7327-3,7327,,leaf,5.0,,length_cm,36.0,,cm,44,1151.0
2,2026-07-15,7327-3,7327,,leaf,5.0,,width_cm,3.25,,cm,44,1151.0
2,2026-07-15,7327-3,7327,,leaf,6.0,,length_cm,42.0,,cm,44,1151.0
2,2026-07-15,7327-3,7327,,leaf,6.0,,width_cm,3.79,,cm,44,1151.0
2,2026-07-15,7327-3,7327,,leaf,7.0,,length_cm,47.0,,cm,44,1151.0
2,2026-07-15,7327-3,7327,,leaf,7.0,,width_cm,5.029999999999999,,cm,44,1151.0
2,2026-07-15,7327-3,7327,,leaf,8.0,,length_cm,50.0,,cm,44,1151.0
2,2026-07-15,7327-3,7327,,leaf,8.0,,width_cm,6.04,,cm,44,1151.0
2,2026-07-15,7327-3,7327,,leaf,9.0,,length_cm,56.0,,cm,44,1151.0
2,2026-07-15,7327-3,7327,,leaf,9.0,,width_cm,6.92,,cm,44,1151.0
2,2026-07-15,7327-3,7327,,leaf,10.0,,length_cm,55.0,,cm,44,1151.0
2,2026-07-15,7327-3,7327,,leaf,10.0,,width_cm,8.02,,cm,44,1151.0
2,2026-07-15,7327-3,7327,,leaf,11.0,,length_cm,58.0,,cm,44,1151.0
2,2026-07-15,7327-3,7327,,leaf,11.0,,width_cm,7.25,,cm,44,1151.0
2,2026-07-15,7327-3,7327,,leaf,12.0,,length_cm,35.0,,cm,44,1151.0
2,2026-07-15,7327-3,7327,,leaf,13.0,,length_cm,15.5,,cm,44,1151.0
2,2026-07-15,7327-4,7327,,leaf,1.0,,length_cm,26.5,,cm,44,1151.0
2,2026-07-15,7327-4,7327,,leaf,1.0,,width_cm,18.5,,cm,44,1151.0
2,2026-07-15,7327-4,7327,,leaf,2.0,,length_cm,22.0,,cm,44,1151.0
2,2026-07-15,7327-4,7327,,leaf,2.0,,width_cm,24.7,,cm,44,1151.0
2,2026-07-15,7327-4,7327,,leaf,3.0,,length_cm,32.0,,cm,44,1151.0
2,2026-07-15,7327-4,7327,,leaf,3.0,,width_cm,3.2,,cm,44,1151.0
2,2026-07-15,7327-4,7327,,leaf,4.0,,length_cm,34.0,,cm,44,1151.0
2,2026-07-15,7327-4,7327,,leaf,4.0,,width_cm,3.8,,cm,44,1151.0
2,2026-07-15,7327-4,7327,,leaf,5.0,,length_cm,43.5,,cm,44,1151.0
2,2026-07-15,7327-4,7327,,leaf,5.0,,width_cm,4.0,,cm,44,1151.0
2,2026-07-15,7327-4,7327,,leaf,6.0,,length_cm,45.0,,cm,44,1151.0
2,2026-07-15,7327-4,7327,,leaf,6.0,,width_cm,4.59,,cm,44,1151.0
2,2026-07-15,7327-4,7327,,leaf,7.0,,length_cm,55.0,,cm,44,1151.0
2,2026-07-15,7327-4,7327,,leaf,7.0,,width_cm,5.62,,cm,44,1151.0
2,2026-07-15,7327-4,7327,,leaf,8.0,,length_cm,58.5,,cm,44,1151.0
2,2026-07-15,7327-4,7327,,leaf,8.0,,width_cm,6.35,,cm,44,1151.0
2,2026-07-15,7327-4,7327,,leaf,9.0,,length_cm,66.5,,cm,44,1151.0
2,2026-07-15,7327-4,7327,,leaf,9.0,,width_cm,6.9799999999999995,,cm,44,1151.0
